ExpDay,Treatment,mesocosm,Genus,label,indiv_vol,biovolume
20,D,13,Plagioselmis,CryRho000_3202546,77.4146568923807,899.945386373925
20,D,13,Koliella,TreKollon_2638730,111.258112646547,2371.18852577953
20,D,13,Cryptomonas,CryCry000_3202413,1570.97701650429,24350.1437558165
20,D,13,Sphaerocystis,ChlSph000_2639562,62.6538811980344,849.743263748341
20,D,13,Golenkinia,ChlGolrad_2641100,2144.66058485063,12465.8396494443
20,D,13,Chrysochromulina,PryChr000_3202213,41.8317354512224,324.195949746973
20,D,13,Chlamydomonas,ChlChl000_5271004,75.43548062953,584.624974878857
20,D,13,Monoraphidium,ChlMon000_0000000,10.0902704601746,78.199596066353
20,C,10,Merismopedia,CyaMer000_0000000,0.116238921777732,206.285339848216
20,C,10,Quadrigula,ChlQua000_2641259,220.539804282003,27532.4692171104
20,C,10,Centrales,BacCyc000_3193095,5861.0694928046,1891171.75634495
20,C,10,Plagioselmis,CryRho000_3202546,77.4146568923807,8623.74701699567
20,C,10,Cryptomonas,CryCry000_3202413,1570.97701650429,12069.093269652
20,C,10,Chrysochromulina,PryChr000_3202213,41.8317354512224,964.121902780554
20,C,10,Snowella,CyaSno000_3217087,4.65095483030042,518.101603159497
20,C,10,Chlamydomonas,ChlChl000_5271004,75.43548062953,2897.68036703909
20,C,10,Cryptomonas,CryCry000_3202413,1570.97701650429,3017.27331741301
20,C,10,Elakatothrix,KleElagel_2641001,62.6744384967178,962.997721663854
20,C,10,Desmodesmus,ChlDes000_2652440,40.687969226831,312.586938187082
20,C,10,Sphaerocystis,ChlSph000_2639562,62.6538811980344,240.670464284513
20,C,10,Ankyra,ChlAnkjud_2642105,32.5417369775149,187.502389251395
20,C,10,Oocystis,TreOoc000_2641454,211.647598311258,3658.47991366603
20,I,5,Merismopedia,CyaMer000_0000000,0.116238921777732,186.01671600638
20,I,5,Sphaerocystis,ChlSph000_2639562,62.6538811980344,1139.37243215685
20,I,5,Centrales,BacCyc000_3193095,5861.0694928046,650166.268070335
20,I,5,Cryptomonas,CryCry000_3202413,1570.97701650429,57137.0159336006
20,I,5,Desmodesmus,ChlDes000_2652440,40.687969226831,12430.6266873438
20,I,5,Chrysochromulina,PryChr000_3202213,41.8317354512224,228.215356739447
20,I,5,Elakatothrix,KleElagel_2641001,62.6744384967178,13449.0059911957
20,I,5,Chlamydomonas,ChlChl000_5271004,75.43548062953,1371.80818478145
20,I,5,Sphaerocystis,ChlSph000_2639562,62.6538811980344,341.811729647054
20,I,5,Quadrigula,ChlQua000_2641259,220.539804282003,14036.9501355046
20,I,5,Oocystis,TreOoc000_2641454,211.647598311258,4233.73584621891
20,I,5,Plagioselmis,CryRho000_3202546,77.4146568923807,3378.71969192524
20,I,5,Ankyra,ChlAnkjud_2642105,32.5417369775149,1124.37727504902
20,I,5,Gloeocapsa,CyaGlo000_3217637,268.082573106329,487.513123685954
20,I,5,Cryptomonas,CryCry000_3202413,1570.97701650429,25711.6571701203
20,I,5,Ankistrodesmus,ChlAnk000_9516573,150.534647984511,273.750045038499
20,I,5,Coelastrum,ChlCoe000_7749802,167.373863544576,304.372470371803
20,I,5,Snowella,CyaSno000_3217087,4.65095483030042,981.110308572558
20,C,16,Merismopedia,CyaMer000_0000000,0.116238921777732,160.595694328115
20,C,16,Elakatothrix,KleElagel_2641001,62.6744384967178,2164.77510567663
20,C,16,Plagioselmis,CryRho000_3202546,77.4146568923807,5712.42753208877
20,C,16,Centrales,BacCyc000_3193095,5861.0694928046,1472300.65659251
20,C,16,Snowella,CyaSno000_3217087,4.65095483030042,423.515946847156
20,C,16,Quadrigula,ChlQua000_2641259,220.539804282003,86561.8731806864
20,C,16,Cryptomonas,CryCry000_3202413,1570.97701650429,17265.0374113822
20,C,16,Ankyra,ChlAnkjud_2642105,32.5417369775149,306.54316232819
20,C,16,Chlamydomonas,ChlChl000_5271004,75.43548062953,947.469636706897
20,C,16,Chrysochromulina,PryChr000_3202213,41.8317354512224,788.10989590103
20,C,16,Sphaerocystis,ChlSph000_2639562,62.6538811980344,491.83296740457
20,C,16,Oocystis,TreOoc000_2641454,211.647598311258,332.286729348675
20,C,16,Desmodesmus,ChlDes000_2652440,40.687969226831,511.040893488997
20,C,7,Merismopedia,CyaMer000_0000000,0.116238921777732,192.646639692962
20,C,7,Chlamydomonas,ChlChl000_5271004,75.43548062953,1736.41300782418
20,C,7,Quadrigula,ChlQua000_2641259,220.539804282003,69224.9941218511
20,C,7,Plagioselmis,CryRho000_3202546,77.4146568923807,9071.8509039812
20,C,7,Centrales,BacCyc000_3193095,5861.0694928046,2305788.1537989
20,C,7,Oocystis,TreOoc000_2641454,211.647598311258,1771.56878586461
20,C,7,Cryptomonas,CryCry000_3202413,1570.97701650429,23011.9040750907
20,C,7,Chrysochromulina,PryChr000_3202213,41.8317354512224,1750.73559481042
20,C,7,Cryptomonas,CryCry000_3202413,1570.97701650429,23011.9040750907
20,C,7,Ankyra,ChlAnkjud_2642105,32.5417369775149,408.579586495464
20,C,7,Elakatothrix,KleElagel_2641001,62.6744384967178,2098.43305189011
20,C,7,Sphaerocystis,ChlSph000_2639562,62.6538811980344,524.436190768732
20,C,7,Desmodesmus,ChlDes000_2652440,40.687969226831,340.573372046807
20,C,7,Golenkinia,ChlGolrad_2641100,2144.66058485063,4487.90085348373
20,C,7,Stauridium,ChlSta000_4339881,NA,NA
20,C,7,Gloeocapsa,CyaGlo000_3217637,268.082573106329,560.987606685466
20,D,8,Merismopedia,CyaMer000_0000000,0.116238921777732,150.484696424556
20,D,8,Plagioselmis,CryRho000_3202546,77.4146568923807,4251.85115547383
20,D,8,Centrales,BacCyc000_3193095,5861.0694928046,1092187.75740916
20,D,8,Elakatothrix,KleElagel_2641001,62.6744384967178,2458.76643333277
20,D,8,Koliella,TreKollon_2638730,111.258112646547,1745.89653691504
20,D,8,Desmodesmus,ChlDes000_2652440,40.687969226831,2553.95252993031
20,D,8,Sphaerocystis,ChlSph000_2639562,62.6538811980344,860.285984142241
20,D,8,Cryptomonas,CryCry000_3202413,1570.97701650429,21570.7228804628
20,D,8,Chlamydomonas,ChlChl000_5271004,75.43548062953,1183.7567729557
